year,month,nationality,job_type,count
2023,1,越南,看護工,1344
2023,2,印尼,看護工,24236
2023,2,菲律賓,看護工,5471
2023,2,泰國,看護工,47
2023,2,越南,看護工,1328
2023,3,印尼,看護工,24354
2023,3,菲律賓,看護工,5495
2023,3,泰國,看護工,46
2023,3,越南,看護工,1321
2023,4,印尼,看護工,24212
2023,4,菲律賓,看護工,5454
2023,4,泰國,看護工,43
2023,4,越南,看護工,1317
2023,5,印尼,看護工,24412
2023,5,菲律賓,看護工,5410
2023,5,泰國,看護工,39
2023,5,越南,看護工,1312
2023,6,印尼,看護工,24398
2023,6,菲律賓,看護工,5370
2023,6,泰國,看護工,36
2023,6,越南,看護工,1322
2023,7,印尼,看護工,24534
2023,7,菲律賓,看護工,5374
2023,7,泰國,看護工,36
2023,7,越南,看護工,1328
2023,8,印尼,看護工,24702
2023,8,菲律賓,看護工,5340
2023,8,泰國,看護工,35
2023,8,越南,看護工,1339
2023,9,印尼,看護工,24869
2023,9,菲律賓,看護工,5318
2023,9,泰國,看護工,37
2023,9,越南,看護工,1346
2023,10,印尼,看護工,24973
2023,10,菲律賓,看護工,5241
2023,10,泰國,看護工,37
2023,10,越南,看護工,1340
2023,11,印尼,看護工,25064
2023,11,菲律賓,看護工,5210
2023,11,泰國,看護工,39
2023,11,越南,看護工,1328
2023,12,印尼,看護工,25079
2023,12,菲律賓,看護工,5109
2023,12,泰國,看護工,38
2023,12,越南,看護工,1332
2024,1,印尼,看護工,25427
2024,1,菲律賓,看護工,5146
2024,1,泰國,看護工,40
2024,1,越南,看護工,1328
2024,2,印尼,看護工,25471
2024,2,菲律賓,看護工,5149
2024,2,泰國,看護工,41
2024,2,越南,看護工,1322
2024,3,印尼,看護工,25535
2024,3,菲律賓,看護工,5112
2024,3,泰國,看護工,37
2024,3,越南,看護工,1310
2024,4,印尼,看護工,25479
2024,4,菲律賓,看護工,5090
2024,4,泰國,看護工,37
2024,4,越南,看護工,1322
2024,5,印尼,看護工,25687
2024,5,菲律賓,看護工,5013
2024,5,泰國,看護工,36
2024,5,越南,看護工,1320
2024,6,印尼,看護工,25804
2024,6,菲律賓,看護工,5024
2024,6,泰國,看護工,32
2024,6,越南,看護工,1338
2024,7,印尼,看護工,26099
2024,7,菲律賓,看護工,5000
2024,7,泰國,看護工,34
2024,7,越南,看護工,1331
2024,8,印尼,看護工,26190
2024,8,菲律賓,看護工,4954
2024,8,泰國,看護工,33
2024,8,越南,看護工,1329
2024,9,印尼,看護工,26315
2024,9,菲律賓,看護工,4955
2024,9,泰國,看護工,33
2024,9,越南,看護工,1322
2024,10,印尼,看護工,26422
2024,10,菲律賓,看護工,4903
2024,10,泰國,看護工,34
2024,10,越南,看護工,1309
2024,11,印尼,看護工,26529
2024,11,菲律賓,看護工,4886
2024,11,泰國,看護工,34
2024,11,越南,看護工,1288
2024,12,印尼,看護工,26552
2024,12,菲律賓,看護工,4787
2024,12,泰國,看護工,33
2024,12,越南,看護工,1279
2025,1,印尼,看護工,26575
2025,1,菲律賓,看護工,4792
2025,1,泰國,看護工,31
2025,1,越南,看護工,1285
2025,2,印尼,看護工,26644
2025,2,菲律賓,看護工,4783
2025,2,泰國,看護工,31
2025,2,越南,看護工,1262
2025,3,印尼,看護工,26508
2025,3,菲律賓,看護工,4738
2025,3,泰國,看護工,30
2025,3,越南,看護工,1253
2025,4,印尼,看護工,26546
2025,4,菲律賓,看護工,4663
2025,4,泰國,看護工,29
2025,4,越南,看護工,1251
2015,1,印尼,家庭幫傭,389
2015,1,菲律賓,家庭幫傭,197
2015,1,泰國,家庭幫傭,2
2015,1,越南,家庭幫傭,1
2015,1,其他,家庭幫傭,2
2015,2,印尼,家庭幫傭,382
2015,2,菲律賓,家庭幫傭,204
2015,2,泰國,家庭幫傭,4
2015,2,越南,家庭幫傭,1
2015,2,其他,家庭幫傭,2
2015,3,印尼,家庭幫傭,387
2015,3,菲律賓,家庭幫傭,203
2015,3,泰國,家庭幫傭,3
2015,3,越南,家庭幫傭,1
2015,3,其他,家庭幫傭,2
2015,4,印尼,家庭幫傭,387
2015,4,菲律賓,家庭幫傭,206
2015,4,泰國,家庭幫傭,4
2015,4,越南,家庭幫傭,1
2015,4,其他,家庭幫傭,2
2015,5,印尼,家庭幫傭,372
2015,5,菲律賓,家庭幫傭,204
2015,5,泰國,家庭幫傭,4
2015,5,越南,家庭幫傭,1
2015,5,其他,家庭幫傭,2
2015,6,印尼,家庭幫傭,365
2015,6,菲律賓,家庭幫傭,203
2015,6,泰國,家庭幫傭,3
2015,6,越南,家庭幫傭,1
2015,6,其他,家庭幫傭,2
2015,7,印尼,家庭幫傭,361
2015,7,菲律賓,家庭幫傭,207
2015,7,泰國,家庭幫傭,5
2015,7,越南,家庭幫傭,1
2015,7,其他,家庭幫傭,2
2015,8,印尼,家庭幫傭,361
2015,8,菲律賓,家庭幫傭,200
2015,8,泰國,家庭幫傭,5
2015,8,越南,家庭幫傭,2
2015,8,其他,家庭幫傭,2
2015,9,印尼,家庭幫傭,373
2015,9,菲律賓,家庭幫傭,213
2015,9,泰國,家庭幫傭,5
2015,9,越南,家庭幫傭,3
2015,9,其他,家庭幫傭,2
2015,10,印尼,家庭幫傭,371
2015,10,菲律賓,家庭幫傭,214
2015,10,泰國,家庭幫傭,5
2015,10,越南,家庭幫傭,3
2015,10,其他,家庭幫傭,2
2015,11,印尼,家庭幫傭,370
2015,11,菲律賓,家庭幫傭,216
2015,11,泰國,家庭幫傭,5
2015,11,越南,家庭幫傭,3
2015,11,其他,家庭幫傭,2
2015,12,印尼,家庭幫傭,368
2015,12,菲律賓,家庭幫傭,219
2015,12,泰國,家庭幫傭,5
2015,12,越南,家庭幫傭,3
2015,12,其他,家庭幫傭,2
2016,1,印尼,家庭幫傭,367
2016,1,菲律賓,家庭幫傭,225
2016,1,泰國,家庭幫傭,5
2016,1,越南,家庭幫傭,3
2016,1,其他,家庭幫傭,2
2016,2,印尼,家庭幫傭,362
2016,2,菲律賓,家庭幫傭,222
2016,2,泰國,家庭幫傭,5
2016,2,越南,家庭幫傭,2
2016,2,其他,家庭幫傭,2
2016,3,印尼,家庭幫傭,365
2016,3,菲律賓,家庭幫傭,228
2016,3,泰國,家庭幫傭,5
2016,3,越南,家庭幫傭,2
2016,3,其他,家庭幫傭,2
2016,4,印尼,家庭幫傭,364
2016,4,菲律賓,家庭幫傭,226
2016,4,泰國,家庭幫傭,5
2016,4,越南,家庭幫傭,4
2016,4,其他,家庭幫傭,2
2016,5,印尼,家庭幫傭,359
2016,5,菲律賓,家庭幫傭,226
2016,5,泰國,家庭幫傭,6
2016,5,越南,家庭幫傭,5
2016,5,其他,家庭幫傭,2
2016,6,印尼,家庭幫傭,361
2016,6,菲律賓,家庭幫傭,232
2016,6,泰國,家庭幫傭,6
2016,6,越南,家庭幫傭,5
2016,6,其他,家庭幫傭,2
2016,7,印尼,家庭幫傭,348
2016,7,菲律賓,家庭幫傭,223
2016,7,泰國,家庭幫傭,6
2016,7,越南,家庭幫傭,5
2016,7,其他,家庭幫傭,1
2016,8,印尼,家庭幫傭,335
2016,8,菲律賓,家庭幫傭,227
2016,8,泰國,家庭幫傭,6
2016,8,越南,家庭幫傭,5
2016,8,其他,家庭幫傭,1
2016,9,印尼,家庭幫傭,326
2016,9,菲律賓,家庭幫傭,230
2016,9,泰國,家庭幫傭,6
2016,9,越南,家庭幫傭,5
2016,9,其他,家庭幫傭,1
2016,10,印尼,家庭幫傭,324
2016,10,菲律賓,家庭幫傭,225
2016,10,泰國,家庭幫傭,6
2016,10,越南,家庭幫傭,6
2016,10,其他,家庭幫傭,1
2016,11,印尼,家庭幫傭,318
2016,11,菲律賓,家庭幫傭,228
2016,11,泰國,家庭幫傭,6
2016,11,越南,家庭幫傭,6
2016,11,其他,家庭幫傭,1
2016,12,印尼,家庭幫傭,316
2016,12,菲律賓,家庭幫傭,225
2016,12,泰國,家庭幫傭,7
2016,12,越南,家庭幫傭,7
2016,12,其他,家庭幫傭,1
2017,1,印尼,家庭幫傭,313
2017,1,菲律賓,家庭幫傭,220
2017,1,泰國,家庭幫傭,7
2017,1,越南,家庭幫傭,5
2017,1,其他,家庭幫傭,1
2017,2,印尼,家庭幫傭,305
2017,2,菲律賓,家庭幫傭,227
2017,2,泰國,家庭幫傭,6
2017,2,越南,家庭幫傭,6
2017,3,印尼,家庭幫傭,299
2017,3,菲律賓,家庭幫傭,234
2017,3,泰國,家庭幫傭,7
2017,3,越南,家庭幫傭,6
2017,4,印尼,家庭幫傭,307
2017,4,菲律賓,家庭幫傭,240
2017,4,泰國,家庭幫傭,6
2017,4,越南,家庭幫傭,6
2017,5,印尼,家庭幫傭,315
2017,5,菲律賓,家庭幫傭,240
2017,5,泰國,家庭幫傭,6
2017,5,越南,家庭幫傭,7
2017,6,印尼,家庭幫傭,315
2017,6,菲律賓,家庭幫傭,244
2017,6,泰國,家庭幫傭,6
2017,6,越南,家庭幫傭,7
2017,7,印尼,家庭幫傭,310
2017,7,菲律賓,家庭幫傭,246
2017,7,泰國,家庭幫傭,4
2017,7,越南,家庭幫傭,7
2017,8,印尼,家庭幫傭,307
2017,8,菲律賓,家庭幫傭,245
2017,8,泰國,家庭幫傭,5
2017,8,越南,家庭幫傭,7
2017,9,印尼,家庭幫傭,306
2017,9,菲律賓,家庭幫傭,239
2017,9,泰國,家庭幫傭,5
2017,9,越南,家庭幫傭,6
2017,10,印尼,家庭幫傭,305
2017,10,菲律賓,家庭幫傭,245
2017,10,泰國,家庭幫傭,7
2017,10,越南,家庭幫傭,6
2017,11,印尼,家庭幫傭,314
2017,11,菲律賓,家庭幫傭,245
2017,11,泰國,家庭幫傭,6
2017,11,越南,家庭幫傭,7
2017,12,印尼,家庭幫傭,314
2017,12,菲律賓,家庭幫傭,246
2017,12,泰國,家庭幫傭,6
2017,12,越南,家庭幫傭,7
2018,1,印尼,家庭幫傭,309
2018,1,菲律賓,家庭幫傭,253
2018,1,泰國,家庭幫傭,6
2018,1,越南,家庭幫傭,8
2018,2,印尼,家庭幫傭,314
2018,2,菲律賓,家庭幫傭,253
2018,2,泰國,家庭幫傭,6
2018,2,越南,家庭幫傭,9
2018,3,印尼,家庭幫傭,321
2018,3,菲律賓,家庭幫傭,245
2018,3,泰國,家庭幫傭,6
2018,3,越南,家庭幫傭,7
2018,4,印尼,家庭幫傭,326
2018,4,菲律賓,家庭幫傭,242
2018,4,泰國,家庭幫傭,5
2018,4,越南,家庭幫傭,7
2018,5,印尼,家庭幫傭,315
2018,5,菲律賓,家庭幫傭,244
2018,5,泰國,家庭幫傭,5
2018,5,越南,家庭幫傭,7
2018,6,印尼,家庭幫傭,312
2018,6,菲律賓,家庭幫傭,243
2018,6,泰國,家庭幫傭,5
2018,6,越南,家庭幫傭,6
2018,7,印尼,家庭幫傭,312
2018,7,菲律賓,家庭幫傭,249
2018,7,泰國,家庭幫傭,5
2018,7,越南,家庭幫傭,5
2018,8,印尼,家庭幫傭,309
2018,8,菲律賓,家庭幫傭,245
2018,8,泰國,家庭幫傭,5
2018,8,越南,家庭幫傭,5
2018,9,印尼,家庭幫傭,305
2018,9,菲律賓,家庭幫傭,247
2018,9,泰國,家庭幫傭,5
2018,9,越南,家庭幫傭,5
2018,10,印尼,家庭幫傭,300
2018,10,菲律賓,家庭幫傭,247
2018,10,泰國,家庭幫傭,6
2018,10,越南,家庭幫傭,3
2018,11,印尼,家庭幫傭,304
2018,11,菲律賓,家庭幫傭,245
2018,11,泰國,家庭幫傭,6
2018,11,越南,家庭幫傭,3
2018,12,印尼,家庭幫傭,305
2018,12,菲律賓,家庭幫傭,244
2018,12,泰國,家庭幫傭,6
2018,12,越南,家庭幫傭,3
2019,1,印尼,家庭幫傭,292
2019,1,菲律賓,家庭幫傭,248
2019,1,泰國,家庭幫傭,6
2019,1,越南,家庭幫傭,2
2019,2,印尼,家庭幫傭,287
2019,2,菲律賓,家庭幫傭,243
2019,2,泰國,家庭幫傭,7
2019,2,越南,家庭幫傭,4
2019,2,其他,家庭幫傭,1
2019,3,印尼,家庭幫傭,289
2019,3,菲律賓,家庭幫傭,234
2019,3,泰國,家庭幫傭,7
2019,3,越南,家庭幫傭,2
2019,3,其他,家庭幫傭,1
2019,4,印尼,家庭幫傭,282
2019,4,菲律賓,家庭幫傭,238
2019,4,泰國,家庭幫傭,6
2019,4,越南,家庭幫傭,3
2019,4,其他,家庭幫傭,1
2019,5,印尼,家庭幫傭,277
2019,5,菲律賓,家庭幫傭,232
2019,5,泰國,家庭幫傭,6
2019,5,越南,家庭幫傭,3
2019,5,其他,家庭幫傭,1
2019,6,印尼,家庭幫傭,278
2019,6,菲律賓,家庭幫傭,232
2019,6,泰國,家庭幫傭,6
2019,6,越南,家庭幫傭,3
2019,6,其他,家庭幫傭,1
2019,7,印尼,家庭幫傭,278
2019,7,菲律賓,家庭幫傭,224
2019,7,泰國,家庭幫傭,6
2019,7,越南,家庭幫傭,3
2019,7,其他,家庭幫傭,1
2019,8,印尼,家庭幫傭,275
2019,8,菲律賓,家庭幫傭,226
2019,8,泰國,家庭幫傭,6
2019,8,越南,家庭幫傭,3
2019,8,其他,家庭幫傭,1
2019,9,印尼,家庭幫傭,272
2019,9,菲律賓,家庭幫傭,224
2019,9,泰國,家庭幫傭,6
2019,9,越南,家庭幫傭,3
2019,9,其他,家庭幫傭,1
2019,10,印尼,家庭幫傭,275
2019,10,菲律賓,家庭幫傭,220
2019,10,泰國,家庭幫傭,6
2019,10,越南,家庭幫傭,3
2019,10,其他,家庭幫傭,1
2019,11,印尼,家庭幫傭,275
2019,11,菲律賓,家庭幫傭,213
2019,11,泰國,家庭幫傭,6
2019,11,越南,家庭幫傭,3
2019,11,其他,家庭幫傭,1
2019,12,印尼,家庭幫傭,280
2019,12,菲律賓,家庭幫傭,212
2019,12,泰國,家庭幫傭,6
2019,12,越南,家庭幫傭,3
2019,12,其他,家庭幫傭,1
2020,1,印尼,家庭幫傭,275
2020,1,菲律賓,家庭幫傭,213
2020,1,泰國,家庭幫傭,6
2020,1,越南,家庭幫傭,4
2020,1,其他,家庭幫傭,1
2020,2,印尼,家庭幫傭,266
2020,2,菲律賓,家庭幫傭,220
2020,2,泰國,家庭幫傭,5
2020,2,越南,家庭幫傭,3
2020,2,其他,家庭幫傭,1
2020,3,印尼,家庭幫傭,271
2020,3,菲律賓,家庭幫傭,219
2020,3,泰國,家庭幫傭,5
2020,3,越南,家庭幫傭,3
2020,3,其他,家庭幫傭,1
2020,4,印尼,家庭幫傭,263
2020,4,菲律賓,家庭幫傭,215
2020,4,泰國,家庭幫傭,5
2020,4,越南,家庭幫傭,2
2020,4,其他,家庭幫傭,1
2020,5,印尼,家庭幫傭,260
2020,5,菲律賓,家庭幫傭,212
2020,5,泰國,家庭幫傭,5
2020,5,越南,家庭幫傭,2
2020,5,其他,家庭幫傭,1
2020,6,印尼,家庭幫傭,258
2020,6,菲律賓,家庭幫傭,210
2020,6,泰國,家庭幫傭,5
2020,6,越南,家庭幫傭,2
2020,6,其他,家庭幫傭,1
2020,7,印尼,家庭幫傭,251
2020,7,菲律賓,家庭幫傭,208
2020,7,泰國,家庭幫傭,5
2020,7,越南,家庭幫傭,2
2020,7,其他,家庭幫傭,1
2020,8,印尼,家庭幫傭,248
2020,8,菲律賓,家庭幫傭,207
2020,8,泰國,家庭幫傭,5
2020,8,越南,家庭幫傭,3
2020,8,其他,家庭幫傭,1
2020,9,印尼,家庭幫傭,245
2020,9,菲律賓,家庭幫傭,204
2020,9,泰國,家庭幫傭,4
2020,9,越南,家庭幫傭,3
2020,9,其他,家庭幫傭,1
2020,10,印尼,家庭幫傭,243
2020,10,菲律賓,家庭幫傭,199
2020,10,泰國,家庭幫傭,4
2020,10,越南,家庭幫傭,3
2020,10,其他,家庭幫傭,1
2020,11,印尼,家庭幫傭,247
2020,11,菲律賓,家庭幫傭,197
2020,11,泰國,家庭幫傭,4
2020,11,越南,家庭幫傭,4
2020,11,其他,家庭幫傭,1
2020,12,印尼,家庭幫傭,247
2020,12,菲律賓,家庭幫傭,190
2020,12,泰國,家庭幫傭,4
2020,12,越南,家庭幫傭,4
2020,12,其他,家庭幫傭,1
2021,1,印尼,家庭幫傭,234
2021,1,菲律賓,家庭幫傭,189
2021,1,泰國,家庭幫傭,4
2021,1,越南,家庭幫傭,3
2021,1,其他,家庭幫傭,1
2021,2,印尼,家庭幫傭,229
2021,2,菲律賓,家庭幫傭,191
2021,2,泰國,家庭幫傭,5
2021,2,越南,家庭幫傭,4
2021,2,其他,家庭幫傭,1
2021,3,印尼,家庭幫傭,220
2021,3,菲律賓,家庭幫傭,182
2021,3,泰國,家庭幫傭,5
2021,3,越南,家庭幫傭,4
2021,3,其他,家庭幫傭,1
2021,4,印尼,家庭幫傭,221
2021,4,菲律賓,家庭幫傭,184
2021,4,泰國,家庭幫傭,5
2021,4,越南,家庭幫傭,5
2021,4,其他,家庭幫傭,1
2021,5,印尼,家庭幫傭,222
2021,5,菲律賓,家庭幫傭,191
2021,5,泰國,家庭幫傭,5
2021,5,越南,家庭幫傭,7
2021,5,其他,家庭幫傭,1
2021,6,印尼,家庭幫傭,223
2021,6,菲律賓,家庭幫傭,187
2021,6,泰國,家庭幫傭,5
2021,6,越南,家庭幫傭,7
2021,6,其他,家庭幫傭,1
2021,7,印尼,家庭幫傭,222
2021,7,菲律賓,家庭幫傭,185
2021,7,泰國,家庭幫傭,4
2021,7,越南,家庭幫傭,7
2021,7,其他,家庭幫傭,1
2021,8,印尼,家庭幫傭,217
2021,8,菲律賓,家庭幫傭,183
2021,8,泰國,家庭幫傭,4
2021,8,越南,家庭幫傭,7
2021,8,其他,家庭幫傭,1
2021,9,印尼,家庭幫傭,211
2021,9,菲律賓,家庭幫傭,177
2021,9,泰國,家庭幫傭,4
2021,9,越南,家庭幫傭,7
2021,9,其他,家庭幫傭,1
2021,10,印尼,家庭幫傭,205
2021,10,菲律賓,家庭幫傭,173
2021,10,泰國,家庭幫傭,4
2021,10,越南,家庭幫傭,7
2021,10,其他,家庭幫傭,1
2021,11,印尼,家庭幫傭,201
2021,11,菲律賓,家庭幫傭,167
2021,11,泰國,家庭幫傭,4
2021,11,越南,家庭幫傭,6
2021,11,其他,家庭幫傭,1
2021,12,印尼,家庭幫傭,207
2021,12,菲律賓,家庭幫傭,169
2021,12,泰國,家庭幫傭,4
2021,12,越南,家庭幫傭,6
2021,12,其他,家庭幫傭,1
2022,1,印尼,家庭幫傭,202
2022,1,菲律賓,家庭幫傭,171
2022,1,泰國,家庭幫傭,4
2022,1,越南,家庭幫傭,7
2022,1,其他,家庭幫傭,1
2022,2,印尼,家庭幫傭,196
2022,2,菲律賓,家庭幫傭,171
2022,2,泰國,家庭幫傭,4
2022,2,越南,家庭幫傭,7
2022,2,其他,家庭幫傭,1
2022,3,印尼,家庭幫傭,183
2022,3,菲律賓,家庭幫傭,169
2022,3,泰國,家庭幫傭,4
2022,3,越南,家庭幫傭,7
2022,3,其他,家庭幫傭,1
2022,4,印尼,家庭幫傭,182
2022,4,菲律賓,家庭幫傭,167
2022,4,泰國,家庭幫傭,5
2022,4,越南,家庭幫傭,7
2022,4,其他,家庭幫傭,1
2022,5,印尼,家庭幫傭,192
2022,5,菲律賓,家庭幫傭,164
2022,5,泰國,家庭幫傭,5
2022,5,越南,家庭幫傭,7
2022,5,其他,家庭幫傭,1
2022,6,印尼,家庭幫傭,189
2022,6,菲律賓,家庭幫傭,163
2022,6,泰國,家庭幫傭,4
2022,6,越南,家庭幫傭,6
2022,6,其他,家庭幫傭,1
2022,7,印尼,家庭幫傭,185
2022,7,菲律賓,家庭幫傭,166
2022,7,泰國,家庭幫傭,5
2022,7,越南,家庭幫傭,8
2022,7,其他,家庭幫傭,1
2022,8,印尼,家庭幫傭,186
2022,8,菲律賓,家庭幫傭,174
2022,8,泰國,家庭幫傭,5
2022,8,越南,家庭幫傭,6
2022,8,其他,家庭幫傭,1
2022,9,印尼,家庭幫傭,177
2022,9,菲律賓,家庭幫傭,183
2022,9,泰國,家庭幫傭,4
2022,9,越南,家庭幫傭,6
2022,10,印尼,家庭幫傭,177
2022,10,菲律賓,家庭幫傭,183
2022,10,泰國,家庭幫傭,4
2022,10,越南,家庭幫傭,7
2022,11,印尼,家庭幫傭,179
2022,11,菲律賓,家庭幫傭,191
2022,11,泰國,家庭幫傭,4
2022,11,越南,家庭幫傭,7
2022,12,印尼,家庭幫傭,183
2022,12,菲律賓,家庭幫傭,188
2022,12,泰國,家庭幫傭,4
2022,12,越南,家庭幫傭,7
2023,1,印尼,家庭幫傭,199
2023,1,菲律賓,家庭幫傭,202
2023,1,泰國,家庭幫傭,3
2023,1,越南,家庭幫傭,7
2023,2,印尼,家庭幫傭,207
2023,2,菲律賓,家庭幫傭,212
2023,2,泰國,家庭幫傭,4
2023,2,越南,家庭幫傭,7
2023,3,印尼,家庭幫傭,207
2023,3,菲律賓,家庭幫傭,216
2023,3,泰國,家庭幫傭,4
2023,3,越南,家庭幫傭,7
2023,4,印尼,家庭幫傭,208
2023,4,菲律賓,家庭幫傭,216
2023,4,泰國,家庭幫傭,3
2023,4,越南,家庭幫傭,7
2023,5,印尼,家庭幫傭,216
2023,5,菲律賓,家庭幫傭,219
2023,5,泰國,家庭幫傭,3
2023,5,越南,家庭幫傭,7
2023,6,印尼,家庭幫傭,217
2023,6,菲律賓,家庭幫傭,217
2023,6,泰國,家庭幫傭,3
2023,6,越南,家庭幫傭,7
2023,7,印尼,家庭幫傭,224
2023,7,菲律賓,家庭幫傭,220
2023,7,泰國,家庭幫傭,3
2023,7,越南,家庭幫傭,6
2023,8,印尼,家庭幫傭,227
2023,8,菲律賓,家庭幫傭,231
2023,8,泰國,家庭幫傭,3
2023,8,越南,家庭幫傭,5
2023,9,印尼,家庭幫傭,241
2023,9,菲律賓,家庭幫傭,231
2023,9,泰國,家庭幫傭,3
2023,9,越南,家庭幫傭,5
2023,10,印尼,家庭幫傭,242
2023,10,菲律賓,家庭幫傭,238
2023,10,泰國,家庭幫傭,4
2023,10,越南,家庭幫傭,6
2023,11,印尼,家庭幫傭,256
2023,11,菲律賓,家庭幫傭,243
2023,11,泰國,家庭幫傭,4
2023,11,越南,家庭幫傭,5
2023,12,印尼,家庭幫傭,261
2023,12,菲律賓,家庭幫傭,235
2023,12,泰國,家庭幫傭,4
2023,12,越南,家庭幫傭,3
2024,1,印尼,家庭幫傭,272
2024,1,菲律賓,家庭幫傭,239
2024,1,泰國,家庭幫傭,3
2024,1,越南,家庭幫傭,4
2024,2,印尼,家庭幫傭,272
2024,2,菲律賓,家庭幫傭,236
2024,2,泰國,家庭幫傭,3
2024,2,越南,家庭幫傭,4
2024,3,印尼,家庭幫傭,277
2024,3,菲律賓,家庭幫傭,233
2024,3,泰國,家庭幫傭,3
2024,3,越南,家庭幫傭,4
2024,4,印尼,家庭幫傭,279
2024,4,菲律賓,家庭幫傭,237
2024,4,泰國,家庭幫傭,3
2024,4,越南,家庭幫傭,5
2024,5,印尼,家庭幫傭,284
2024,5,菲律賓,家庭幫傭,244
2024,5,泰國,家庭幫傭,3
2024,5,越南,家庭幫傭,5
2024,6,印尼,家庭幫傭,289
2024,6,菲律賓,家庭幫傭,239
2024,6,泰國,家庭幫傭,3
2024,6,越南,家庭幫傭,5
2024,7,印尼,家庭幫傭,296
2024,7,菲律賓,家庭幫傭,241
2024,7,泰國,家庭幫傭,3
2024,7,越南,家庭幫傭,5
2024,8,印尼,家庭幫傭,298
2024,8,菲律賓,家庭幫傭,244
2024,8,泰國,家庭幫傭,3
2024,8,越南,家庭幫傭,5
2024,9,印尼,家庭幫傭,298
2024,9,菲律賓,家庭幫傭,244
2024,9,泰國,家庭幫傭,3
2024,9,越南,家庭幫傭,5
2024,10,印尼,家庭幫傭,297
2024,10,菲律賓,家庭幫傭,246
2024,10,泰國,家庭幫傭,3
2024,10,越南,家庭幫傭,7
2024,11,印尼,家庭幫傭,298
2024,11,菲律賓,家庭幫傭,250
2024,11,泰國,家庭幫傭,3
2024,11,越南,家庭幫傭,7
2024,12,印尼,家庭幫傭,299
2024,12,菲律賓,家庭幫傭,246
2024,12,泰國,家庭幫傭,3
2024,12,越南,家庭幫傭,8
2025,1,印尼,家庭幫傭,298
2025,1,菲律賓,家庭幫傭,252
2025,1,泰國,家庭幫傭,3
2025,1,越南,家庭幫傭,7
2025,2,印尼,家庭幫傭,307
2025,2,菲律賓,家庭幫傭,253
2025,2,泰國,家庭幫傭,3
2025,2,越南,家庭幫傭,5
2025,3,印尼,家庭幫傭,312
2025,3,菲律賓,家庭幫傭,250
2025,3,泰國,家庭幫傭,3
2025,3,越南,家庭幫傭,4
2025,4,印尼,家庭幫傭,312
2025,4,菲律賓,家庭幫傭,247
2025,4,泰國,家庭幫傭,3
2025,4,越南,家庭幫傭,5
