year,month,nationality,job_type,count
2021,2,泰國,家庭幫傭,1
2021,3,印尼,家庭幫傭,107
2021,3,菲律賓,家庭幫傭,43
2021,3,泰國,家庭幫傭,1
2021,4,印尼,家庭幫傭,108
2021,4,菲律賓,家庭幫傭,42
2021,4,泰國,家庭幫傭,1
2021,5,印尼,家庭幫傭,101
2021,5,菲律賓,家庭幫傭,43
2021,5,泰國,家庭幫傭,1
2021,6,印尼,家庭幫傭,102
2021,6,菲律賓,家庭幫傭,43
2021,6,泰國,家庭幫傭,1
2021,7,印尼,家庭幫傭,102
2021,7,菲律賓,家庭幫傭,41
2021,7,泰國,家庭幫傭,1
2021,8,印尼,家庭幫傭,103
2021,8,菲律賓,家庭幫傭,39
2021,8,泰國,家庭幫傭,1
2021,9,印尼,家庭幫傭,99
2021,9,菲律賓,家庭幫傭,39
2021,9,泰國,家庭幫傭,1
2021,10,印尼,家庭幫傭,95
2021,10,菲律賓,家庭幫傭,39
2021,10,泰國,家庭幫傭,1
2021,10,越南,家庭幫傭,1
2021,11,印尼,家庭幫傭,91
2021,11,菲律賓,家庭幫傭,36
2021,11,泰國,家庭幫傭,1
2021,11,越南,家庭幫傭,1
2021,12,印尼,家庭幫傭,91
2021,12,菲律賓,家庭幫傭,35
2021,12,泰國,家庭幫傭,1
2021,12,越南,家庭幫傭,1
2022,1,印尼,家庭幫傭,91
2022,1,菲律賓,家庭幫傭,34
2022,1,泰國,家庭幫傭,1
2022,1,越南,家庭幫傭,1
2022,2,印尼,家庭幫傭,91
2022,2,菲律賓,家庭幫傭,34
2022,2,泰國,家庭幫傭,1
2022,2,越南,家庭幫傭,1
2022,3,印尼,家庭幫傭,89
2022,3,菲律賓,家庭幫傭,34
2022,3,泰國,家庭幫傭,1
2022,3,越南,家庭幫傭,1
2022,4,印尼,家庭幫傭,88
2022,4,菲律賓,家庭幫傭,32
2022,4,泰國,家庭幫傭,1
2022,4,越南,家庭幫傭,1
2022,5,印尼,家庭幫傭,87
2022,5,菲律賓,家庭幫傭,35
2022,5,泰國,家庭幫傭,1
2022,5,越南,家庭幫傭,1
2022,6,印尼,家庭幫傭,88
2022,6,菲律賓,家庭幫傭,35
2022,6,泰國,家庭幫傭,1
2022,6,越南,家庭幫傭,1
2022,7,印尼,家庭幫傭,87
2022,7,菲律賓,家庭幫傭,33
2022,7,泰國,家庭幫傭,1
2022,7,越南,家庭幫傭,1
2022,8,印尼,家庭幫傭,83
2022,8,菲律賓,家庭幫傭,35
2022,8,泰國,家庭幫傭,1
2022,8,越南,家庭幫傭,1
2022,9,印尼,家庭幫傭,82
2022,9,菲律賓,家庭幫傭,36
2022,9,泰國,家庭幫傭,1
2022,9,越南,家庭幫傭,1
2022,10,印尼,家庭幫傭,77
2022,10,菲律賓,家庭幫傭,38
2022,10,泰國,家庭幫傭,2
2022,10,越南,家庭幫傭,1
2022,11,印尼,家庭幫傭,81
2022,11,菲律賓,家庭幫傭,43
2022,11,泰國,家庭幫傭,2
2022,11,越南,家庭幫傭,2
2022,12,印尼,家庭幫傭,83
2022,12,菲律賓,家庭幫傭,52
2022,12,泰國,家庭幫傭,2
2022,12,越南,家庭幫傭,2
2023,1,印尼,家庭幫傭,89
2023,1,菲律賓,家庭幫傭,52
2023,1,泰國,家庭幫傭,2
2023,1,越南,家庭幫傭,2
2023,2,印尼,家庭幫傭,91
2023,2,菲律賓,家庭幫傭,52
2023,2,泰國,家庭幫傭,2
2023,2,越南,家庭幫傭,3
2023,3,印尼,家庭幫傭,100
2023,3,菲律賓,家庭幫傭,54
2023,3,泰國,家庭幫傭,2
2023,3,越南,家庭幫傭,3
2023,4,印尼,家庭幫傭,97
2023,4,菲律賓,家庭幫傭,55
2023,4,泰國,家庭幫傭,2
2023,4,越南,家庭幫傭,2
2023,5,印尼,家庭幫傭,99
2023,5,菲律賓,家庭幫傭,54
2023,5,泰國,家庭幫傭,2
2023,5,越南,家庭幫傭,2
2023,6,印尼,家庭幫傭,104
2023,6,菲律賓,家庭幫傭,55
2023,6,泰國,家庭幫傭,2
2023,6,越南,家庭幫傭,2
2023,7,印尼,家庭幫傭,111
2023,7,菲律賓,家庭幫傭,53
2023,7,泰國,家庭幫傭,2
2023,7,越南,家庭幫傭,2
2023,8,印尼,家庭幫傭,117
2023,8,菲律賓,家庭幫傭,56
2023,8,泰國,家庭幫傭,2
2023,8,越南,家庭幫傭,2
2023,9,印尼,家庭幫傭,124
2023,9,菲律賓,家庭幫傭,56
2023,9,泰國,家庭幫傭,2
2023,9,越南,家庭幫傭,2
2023,10,印尼,家庭幫傭,123
2023,10,菲律賓,家庭幫傭,51
2023,10,泰國,家庭幫傭,2
2023,10,越南,家庭幫傭,2
2023,11,印尼,家庭幫傭,115
2023,11,菲律賓,家庭幫傭,52
2023,11,泰國,家庭幫傭,2
2023,11,越南,家庭幫傭,2
2023,12,印尼,家庭幫傭,121
2023,12,菲律賓,家庭幫傭,58
2023,12,泰國,家庭幫傭,2
2023,12,越南,家庭幫傭,2
2024,1,印尼,家庭幫傭,126
2024,1,菲律賓,家庭幫傭,57
2024,1,泰國,家庭幫傭,2
2024,1,越南,家庭幫傭,2
2024,2,印尼,家庭幫傭,132
2024,2,菲律賓,家庭幫傭,56
2024,2,泰國,家庭幫傭,2
2024,2,越南,家庭幫傭,2
2024,3,印尼,家庭幫傭,133
2024,3,菲律賓,家庭幫傭,57
2024,3,泰國,家庭幫傭,2
2024,3,越南,家庭幫傭,4
2024,4,印尼,家庭幫傭,132
2024,4,菲律賓,家庭幫傭,57
2024,4,泰國,家庭幫傭,2
2024,4,越南,家庭幫傭,4
2024,5,印尼,家庭幫傭,139
2024,5,菲律賓,家庭幫傭,58
2024,5,泰國,家庭幫傭,2
2024,5,越南,家庭幫傭,5
2024,6,印尼,家庭幫傭,146
2024,6,菲律賓,家庭幫傭,59
2024,6,泰國,家庭幫傭,2
2024,6,越南,家庭幫傭,5
2024,7,印尼,家庭幫傭,151
2024,7,菲律賓,家庭幫傭,57
2024,7,泰國,家庭幫傭,2
2024,7,越南,家庭幫傭,5
2024,8,印尼,家庭幫傭,153
2024,8,菲律賓,家庭幫傭,55
2024,8,泰國,家庭幫傭,2
2024,8,越南,家庭幫傭,5
2024,9,印尼,家庭幫傭,153
2024,9,菲律賓,家庭幫傭,53
2024,9,泰國,家庭幫傭,2
2024,9,越南,家庭幫傭,4
2024,10,印尼,家庭幫傭,157
2024,10,菲律賓,家庭幫傭,55
2024,10,泰國,家庭幫傭,2
2024,10,越南,家庭幫傭,4
2024,11,印尼,家庭幫傭,166
2024,11,菲律賓,家庭幫傭,53
2024,11,泰國,家庭幫傭,2
2024,11,越南,家庭幫傭,4
2024,12,印尼,家庭幫傭,170
2024,12,菲律賓,家庭幫傭,51
2024,12,泰國,家庭幫傭,3
2024,12,越南,家庭幫傭,5
2025,1,印尼,家庭幫傭,176
2025,1,菲律賓,家庭幫傭,51
2025,1,泰國,家庭幫傭,3
2025,1,越南,家庭幫傭,5
2025,2,印尼,家庭幫傭,182
2025,2,菲律賓,家庭幫傭,55
2025,2,泰國,家庭幫傭,3
2025,2,越南,家庭幫傭,5
2025,3,印尼,家庭幫傭,177
2025,3,菲律賓,家庭幫傭,59
2025,3,泰國,家庭幫傭,3
2025,3,越南,家庭幫傭,6
2025,4,印尼,家庭幫傭,181
2025,4,菲律賓,家庭幫傭,58
2025,4,泰國,家庭幫傭,3
2025,4,越南,家庭幫傭,6
