itemvalue1,itemvalue2,itemvalue3,itemvalue4,itemvalue5,itemvalue6,itemvalue7,itemvalue8,itemvalue9,itemvalue10,itemvalue11,itemvalue12,itemvalue13,itemvalue14,itemvalue15,itemvalue16,itemvalue17,itemvalue18,itemvalue19,itemvalue20,itemvalue21,itemvalue22
2018," 中和區"," 女",1737,871,276,163,113,26,78,8,25,5,2,1,89,0,11,0,0,0,69
2018," 永和區"," 計",1023,406,187,157,98,8,53,1,13,0,2,1,53,2,10,0,0,0,32
2018," 永和區"," 男",406,167,73,68,42,1,21,0,3,0,0,0,15,1,2,0,0,0,13
2018," 永和區"," 女",617,239,114,89,56,7,32,1,10,0,2,1,38,1,8,0,0,0,19
2018," 新莊區"," 計",5311,3102,407,572,394,53,190,25,93,12,5,40,243,6,45,2,0,0,122
2018," 新莊區"," 男",2423,1454,163,270,182,25,75,8,43,6,3,13,94,3,18,0,0,0,66
2018," 新莊區"," 女",2888,1648,244,302,212,28,115,17,50,6,2,27,149,3,27,2,0,0,56
2018," 新店區"," 計",3493,1895,526,271,190,22,71,16,45,10,0,9,194,6,17,0,0,0,221
2018," 新店區"," 男",1543,865,212,116,71,10,33,4,15,5,0,2,84,0,5,0,0,0,121
2018," 新店區"," 女",1950,1030,314,155,119,12,38,12,30,5,0,7,110,6,12,0,0,0,100
2018," 樹林區"," 計",6298,4565,262,371,498,29,140,11,61,4,3,88,143,1,27,0,0,0,95
2018," 樹林區"," 男",3072,2268,102,172,226,14,73,4,36,2,0,46,68,0,17,0,0,0,44
2018," 樹林區"," 女",3226,2297,160,199,272,15,67,7,25,2,3,42,75,1,10,0,0,0,51
2018," 鶯歌區"," 計",2832,1686,246,182,338,41,61,9,29,1,0,9,157,3,26,0,0,0,44
2018," 鶯歌區"," 男",1346,818,114,88,154,22,33,4,9,1,0,6,58,2,10,0,0,0,27
2018," 鶯歌區"," 女",1486,868,132,94,184,19,28,5,20,0,0,3,99,1,16,0,0,0,17
2018," 三峽區"," 計",2991,2058,295,219,140,12,57,9,34,7,0,14,74,5,3,5,0,0,59
2018," 三峽區"," 男",1471,1062,106,94,71,6,31,4,15,2,0,9,31,2,1,3,0,0,34
2018," 三峽區"," 女",1520,996,189,125,69,6,26,5,19,5,0,5,43,3,2,2,0,0,25
2018," 淡水區"," 計",1911,965,190,174,311,18,32,6,16,0,2,19,107,0,9,0,0,0,62
2018," 淡水區"," 男",863,450,68,80,151,8,14,4,3,0,1,9,46,0,2,0,0,0,27
2018," 淡水區"," 女",1048,515,122,94,160,10,18,2,13,0,1,10,61,0,7,0,0,0,35
2018," 汐止區"," 計",4408,3387,246,187,151,7,63,24,18,5,7,21,102,6,18,0,0,0,166
2018," 汐止區"," 男",2131,1673,103,80,68,3,35,13,9,3,4,9,42,4,7,0,0,0,78
2018," 汐止區"," 女",2277,1714,143,107,83,4,28,11,9,2,3,12,60,2,11,0,0,0,88
2018," 瑞芳區"," 計",1254,1065,26,23,20,3,17,0,1,0,0,3,28,0,1,0,0,0,67
2018," 瑞芳區"," 男",639,557,12,8,7,1,4,0,1,0,0,1,10,0,1,0,0,0,37
2018," 瑞芳區"," 女",615,508,14,15,13,2,13,0,0,0,0,2,18,0,0,0,0,0,30
2018," 土城區"," 計",4180,2866,339,273,228,24,54,20,28,9,1,19,115,5,19,0,0,0,180
2018," 土城區"," 男",2007,1405,145,139,96,7,25,11,11,5,0,6,46,5,6,0,0,0,100
2018," 土城區"," 女",2173,1461,194,134,132,17,29,9,17,4,1,13,69,0,13,0,0,0,80
2018," 蘆洲區"," 計",2090,1292,215,185,94,9,83,7,19,9,2,4,65,5,7,0,0,0,94
2018," 蘆洲區"," 男",955,586,99,100,47,3,40,2,9,6,1,0,21,4,1,0,0,0,36
2018," 蘆洲區"," 女",1135,706,116,85,47,6,43,5,10,3,1,4,44,1,6,0,0,0,58
2018," 五股區"," 計",1872,1006,155,243,115,110,45,4,12,4,0,7,124,0,2,0,0,0,45
2018," 五股區"," 男",879,500,65,105,53,52,24,3,5,2,0,4,46,0,1,0,0,0,19
2018," 五股區"," 女",993,506,90,138,62,58,21,1,7,2,0,3,78,0,1,0,0,0,26
2018," 泰山區"," 計",1268,717,116,136,62,49,46,3,15,1,1,0,70,0,18,3,0,0,31
2018," 泰山區"," 男",588,337,49,69,27,23,21,0,5,1,1,0,30,0,11,3,0,0,11
2018," 泰山區"," 女",680,380,67,67,35,26,25,3,10,0,0,0,40,0,7,0,0,0,20
2018," 林口區"," 計",1962,1249,172,207,150,35,17,7,21,1,0,5,29,0,13,0,0,0,56
2018," 林口區"," 男",898,601,60,94,66,18,6,2,7,0,0,1,10,0,6,0,0,0,27
2018," 林口區"," 女",1064,648,112,113,84,17,11,5,14,1,0,4,19,0,7,0,0,0,29
2018," 深坑區"," 計",214,122,22,29,12,1,2,1,5,0,0,0,12,0,3,0,0,0,5
2018," 深坑區"," 男",96,52,11,14,5,1,1,0,2,0,0,0,6,0,2,0,0,0,2
2018," 深坑區"," 女",118,70,11,15,7,0,1,1,3,0,0,0,6,0,1,0,0,0,3
2018," 石碇區"," 計",38,16,13,5,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0
2018," 石碇區"," 男",11,3,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018," 石碇區"," 女",27,13,9,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2018," 坪林區"," 計",14,3,2,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2018," 坪林區"," 男",5,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018," 坪林區"," 女",9,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018," 三芝區"," 計",348,170,32,84,29,4,15,0,1,0,0,1,8,0,4,0,0,0,0
2018," 三芝區"," 男",164,81,13,40,14,2,8,0,0,0,0,0,6,0,0,0,0,0,0
2018," 三芝區"," 女",184,89,19,44,15,2,7,0,1,0,0,1,2,0,4,0,0,0,0
2018," 石門區"," 計",54,13,14,2,7,2,7,0,3,0,0,0,4,0,0,0,0,0,2
2018," 石門區"," 男",15,6,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1
2018," 石門區"," 女",39,7,12,2,4,2,4,0,3,0,0,0,4,0,0,0,0,0,1
2018," 八里區"," 計",876,477,64,105,94,9,20,3,3,5,3,4,44,2,5,0,0,0,38
2018," 八里區"," 男",417,229,29,55,37,3,7,2,1,3,2,3,19,2,3,0,0,0,22
2018," 八里區"," 女",459,248,35,50,57,6,13,1,2,2,1,1,25,0,2,0,0,0,16
2018," 平溪區"," 計",23,16,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018," 平溪區"," 男",4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018," 平溪區"," 女",19,13,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018," 雙溪區"," 計",25,16,1,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
2018," 雙溪區"," 男",7,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018," 雙溪區"," 女",18,10,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
2018," 貢寮區"," 計",87,42,12,5,15,0,2,2,0,0,0,1,1,0,0,0,0,0,7
2018," 貢寮區"," 男",33,16,4,2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2018," 貢寮區"," 女",54,26,8,3,7,0,2,1,0,0,0,1,1,0,0,0,0,0,5
2018," 金山區"," 計",136,68,18,30,3,0,5,0,0,0,0,1,9,0,0,0,0,0,2
2018," 金山區"," 男",53,23,6,15,0,0,1,0,0,0,0,0,6,0,0,0,0,0,2
2018," 金山區"," 女",83,45,12,15,3,0,4,0,0,0,0,1,3,0,0,0,0,0,0
2018," 萬里區"," 計",292,230,16,15,8,4,2,0,1,1,0,0,14,0,0,0,0,0,1
2018," 萬里區"," 男",138,118,6,6,3,2,0,0,0,0,0,0,3,0,0,0,0,0,0
2018," 萬里區"," 女",154,112,10,9,5,2,2,0,1,1,0,0,11,0,0,0,0,0,1
2018," 烏來區"," 計",2901,143,2624,24,36,7,9,9,4,1,0,1,34,0,2,0,0,0,7
2018," 烏來區"," 男",1425,62,1303,9,17,2,3,4,1,0,0,1,16,0,0,0,0,0,7
2018," 烏來區"," 女",1476,81,1321,15,19,5,6,5,3,1,0,0,18,0,2,0,0,0,0
2019," 新北市"," 計",56592,33382,7588,4532,3771,561,1358,223,536,91,46,303,2132,52,319,14,0,0,1684
2019," 新北市"," 男",26184,15889,3295,2067,1703,246,607,86,216,43,21,143,886,30,131,8,0,0,813
2019," 新北市"," 女",30408,17493,4293,2465,2068,315,751,137,320,48,25,160,1246,22,188,6,0,0,871
2019," 板橋區"," 計",4301,2496,444,361,282,27,164,27,36,4,4,28,165,8,40,0,0,0,215
2019," 板橋區"," 男",1857,1102,158,158,132,13,76,12,13,1,0,14,67,4,11,0,0,0,96
2019," 板橋區"," 女",2444,1394,286,203,150,14,88,15,23,3,4,14,98,4,29,0,0,0,119
2019," 三重區"," 計",2497,1291,313,271,234,46,72,16,18,9,9,4,133,6,13,0,0,0,62
2019," 三重區"," 男",1081,566,122,118,103,20,34,2,7,5,4,3,62,4,8,0,0,0,23
2019," 三重區"," 女",1416,725,191,153,131,26,38,14,11,4,5,1,71,2,5,0,0,0,39
2019," 中和區"," 計",3070,1555,499,279,204,40,109,13,47,6,2,7,163,0,35,1,0,0,110
2019," 中和區"," 男",1282,663,214,106,87,15,38,4,17,0,1,6,67,0,22,1,0,0,41
2019," 中和區"," 女",1788,892,285,173,117,25,71,9,30,6,1,1,96,0,13,0,0,0,69
2019," 永和區"," 計",1037,417,190,156,99,9,55,2,12,3,4,1,48,3,10,0,0,0,28
2019," 永和區"," 男",409,171,69,68,41,2,21,1,4,2,1,0,14,1,2,0,0,0,12
2019," 永和區"," 女",628,246,121,88,58,7,34,1,8,1,3,1,34,2,8,0,0,0,16
2019," 新莊區"," 計",5354,3112,432,581,390,55,189,24,95,11,5,39,248,4,45,2,0,0,122
2019," 新莊區"," 男",2462,1470,172,278,185,27,74,8,43,4,3,15,98,2,19,0,0,0,64
2019," 新莊區"," 女",2892,1642,260,303,205,28,115,16,52,7,2,24,150,2,26,2,0,0,58
2019," 新店區"," 計",3506,1891,509,280,209,22,81,22,47,9,0,8,194,5,16,0,0,0,213
2019," 新店區"," 男",1558,867,214,124,80,9,36,6,14,4,0,2,84,0,4,0,0,0,114
2019," 新店區"," 女",1948,1024,295,156,129,13,45,16,33,5,0,6,110,5,12,0,0,0,99
2019," 樹林區"," 計",6330,4574,277,386,475,26,133,11,64,4,5,92,162,1,28,0,0,0,92
2019," 樹林區"," 男",3089,2282,107,179,211,13,73,4,37,2,2,48,77,0,16,0,0,0,38
2019," 樹林區"," 女",3241,2292,170,207,264,13,60,7,27,2,3,44,85,1,12,0,0,0,54
2019," 鶯歌區"," 計",2867,1723,239,193,343,42,62,9,32,1,0,10,142,3,23,0,0,0,45
2019," 鶯歌區"," 男",1354,833,110,91,156,22,34,4,9,1,0,6,49,2,10,0,0,0,27
2019," 鶯歌區"," 女",1513,890,129,102,187,20,28,5,23,0,0,4,93,1,13,0,0,0,18
2019," 三峽區"," 計",3041,2108,279,232,143,16,58,8,33,7,0,15,76,4,3,6,0,0,53
2019," 三峽區"," 男",1506,1083,107,101,71,10,32,4,15,2,0,10,33,2,1,3,0,0,32
2019," 三峽區"," 女",1535,1025,172,131,72,6,26,4,18,5,0,5,43,2,2,3,0,0,21
2019," 淡水區"," 計",2041,1026,201,193,319,16,40,7,14,1,2,21,128,0,10,0,0,0,63
2019," 淡水區"," 男",924,480,71,88,158,8,15,4,4,0,1,9,56,0,2,0,0,0,28
2019," 淡水區"," 女",1117,546,130,105,161,8,25,3,10,1,1,12,72,0,8,0,0,0,35
2019," 汐止區"," 計",4484,3446,246,187,168,9,69,23,20,2,7,26,95,6,20,0,0,0,160
2019," 汐止區"," 男",2153,1692,102,81,77,4,36,12,10,1,4,12,38,4,7,0,0,0,73
2019," 汐止區"," 女",2331,1754,144,106,91,5,33,11,10,1,3,14,57,2,13,0,0,0,87
2019," 瑞芳區"," 計",1237,1048,33,25,21,3,16,0,1,0,0,3,18,0,1,0,0,0,68
2019," 瑞芳區"," 男",630,546,16,8,6,1,3,0,1,0,0,1,8,0,1,0,0,0,39
2019," 瑞芳區"," 女",607,502,17,17,15,2,13,0,0,0,0,2,10,0,0,0,0,0,29
2019," 土城區"," 計",4172,2868,349,268,221,22,57,20,28,9,1,21,110,6,19,0,0,0,173
2019," 土城區"," 男",1989,1393,144,136,95,6,24,10,10,7,0,7,49,6,4,0,0,0,98
2019," 土城區"," 女",2183,1475,205,132,126,16,33,10,18,2,1,14,61,0,15,0,0,0,75
2019," 蘆洲區"," 計",2104,1298,219,189,91,12,79,7,20,8,2,5,77,4,8,0,0,0,85
2019," 蘆洲區"," 男",957,583,100,98,46,4,41,2,9,5,1,0,29,3,1,0,0,0,35
2019," 蘆洲區"," 女",1147,715,119,91,45,8,38,5,11,3,1,5,48,1,7,0,0,0,50
2019," 五股區"," 計",1940,1049,164,249,131,102,46,4,11,5,0,7,126,0,2,0,0,0,44
2019," 五股區"," 男",905,517,70,109,61,43,23,3,5,3,0,4,47,0,1,0,0,0,19
2019," 五股區"," 女",1035,532,94,140,70,59,23,1,6,2,0,3,79,0,1,0,0,0,25
2019," 泰山區"," 計",1295,710,137,137,71,53,46,3,17,1,1,0,71,0,19,3,0,0,26
2019," 泰山區"," 男",610,340,60,72,31,24,21,0,6,1,1,0,32,0,11,3,0,0,8
2019," 泰山區"," 女",685,370,77,65,40,29,25,3,11,0,0,0,39,0,8,0,0,0,18
2019," 林口區"," 計",2219,1418,199,227,161,37,18,7,23,2,0,7,47,0,12,0,0,0,61
2019," 林口區"," 男",1014,679,70,105,72,17,6,2,8,0,0,1,19,0,5,0,0,0,30
2019," 林口區"," 女",1205,739,129,122,89,20,12,5,15,2,0,6,28,0,7,0,0,0,31
2019," 深坑區"," 計",233,135,23,27,14,1,3,4,6,0,0,0,12,0,3,0,0,0,5
2019," 深坑區"," 男",105,58,12,13,7,1,1,1,2,0,0,0,6,0,2,0,0,0,2
2019," 深坑區"," 女",128,77,11,14,7,0,2,3,4,0,0,0,6,0,1,0,0,0,3
2019," 石碇區"," 計",38,16,11,6,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0
2019," 石碇區"," 男",14,4,4,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2019," 石碇區"," 女",24,12,7,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2019," 坪林區"," 計",20,8,2,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019," 坪林區"," 男",9,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019," 坪林區"," 女",11,4,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019," 三芝區"," 計",356,172,38,85,29,4,15,0,1,0,0,1,9,0,2,0,0,0,0
2019," 三芝區"," 男",165,81,15,40,14,2,7,0,0,0,0,0,6,0,0,0,0,0,0
2019," 三芝區"," 女",191,91,23,45,15,2,8,0,1,0,0,1,3,0,2,0,0,0,0
2019," 石門區"," 計",52,14,12,3,7,2,6,0,3,0,0,0,4,0,0,0,0,0,1
2019," 石門區"," 男",15,7,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2019," 石門區"," 女",37,7,10,3,4,2,4,0,3,0,0,0,4,0,0,0,0,0,0
2019," 八里區"," 計",906,496,71,109,93,6,17,3,3,7,3,5,44,2,8,0,0,0,39
2019," 八里區"," 男",429,236,34,55,38,1,5,2,1,5,2,4,19,2,4,0,0,0,21
2019," 八里區"," 女",477,260,37,54,55,5,12,1,2,2,1,1,25,0,4,0,0,0,18
2019," 平溪區"," 計",22,15,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019," 平溪區"," 男",4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019," 平溪區"," 女",18,12,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019," 雙溪區"," 計",26,17,1,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
2019," 雙溪區"," 男",8,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019," 雙溪區"," 女",18,10,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
2019," 貢寮區"," 計",87,41,12,8,14,0,2,2,0,0,0,1,1,0,0,0,0,0,6
2019," 貢寮區"," 男",34,16,4,3,8,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2019," 貢寮區"," 女",53,25,8,5,6,0,2,1,0,0,0,1,1,0,0,0,0,0,4
2019," 金山區"," 計",133,64,18,29,3,0,7,0,0,0,0,1,7,0,0,2,0,0,2
2019," 金山區"," 男",51,21,6,14,0,0,2,0,0,0,0,0,5,0,0,1,0,0,2
2019," 金山區"," 女",82,43,12,15,3,0,5,0,0,0,0,1,2,0,0,1,0,0,0
2019," 萬里區"," 計",298,235,16,15,8,4,2,0,1,1,0,0,15,0,0,0,0,0,1
2019," 萬里區"," 男",143,123,5,6,3,2,0,0,0,0,0,0,4,0,0,0,0,0,0
2019," 萬里區"," 女",155,112,11,9,5,2,2,0,1,1,0,0,11,0,0,0,0,0,1
2019," 烏來區"," 計",2926,139,2650,26,36,7,9,11,4,1,0,1,32,0,2,0,0,0,8
2019," 烏來區"," 男",1427,62,1305,10,17,2,3,4,1,0,0,1,15,0,0,0,0,0,7
2019," 烏來區"," 女",1499,77,1345,16,19,5,6,7,3,1,0,0,17,0,2,0,0,0,1
2020," 新北市"," 計",57407,33855,7695,4654,3843,569,1379,230,552,82,43,298,2167,55,340,14,0,0,1631
2020," 新北市"," 男",26559,16111,3354,2115,1745,244,620,86,224,32,19,144,892,34,145,8,0,0,786
2020," 新北市"," 女",30848,17744,4341,2539,2098,325,759,144,328,50,24,154,1275,21,195,6,0,0,845
2020," 板橋區"," 計",4436,2538,497,357,297,27,163,25,39,7,4,25,189,8,52,0,0,0,208
2020," 板橋區"," 男",1918,1117,182,156,145,13,76,12,15,4,0,14,71,4,16,0,0,0,93
2020," 板橋區"," 女",2518,1421,315,201,152,14,87,13,24,3,4,11,118,4,36,0,0,0,115
2020," 三重區"," 計",2518,1292,307,300,235,45,72,16,21,4,9,4,132,9,15,0,0,0,57
2020," 三重區"," 男",1118,581,124,133,105,20,34,2,10,2,5,3,61,7,10,0,0,0,21
2020," 三重區"," 女",1400,711,183,167,130,25,38,14,11,2,4,1,71,2,5,0,0,0,36
2020," 中和區"," 計",3138,1598,509,291,200,41,109,17,49,6,2,7,165,1,34,1,0,0,108
2020," 中和區"," 男",1320,687,221,108,84,15,38,4,18,0,1,7,71,1,21,1,0,0,43
2020," 中和區"," 女",1818,911,288,183,116,26,71,13,31,6,1,0,94,0,13,0,0,0,65
2020," 永和區"," 計",1055,438,183,163,97,9,57,1,10,3,3,1,44,3,15,0,0,0,28
2020," 永和區"," 男",417,176,68,73,40,2,22,0,3,2,1,0,14,1,5,0,0,0,10
2020," 永和區"," 女",638,262,115,90,57,7,35,1,7,1,2,1,30,2,10,0,0,0,18
2020," 新莊區"," 計",5351,3158,430,545,389,58,185,24,91,7,4,35,256,4,43,2,0,0,120
2020," 新莊區"," 男",2464,1494,177,258,186,26,72,8,41,2,3,12,101,2,18,0,0,0,64
2020," 新莊區"," 女",2887,1664,253,287,203,32,113,16,50,5,1,23,155,2,25,2,0,0,56
2020," 新店區"," 計",3577,1922,527,295,215,24,88,23,47,9,0,8,188,7,17,0,0,0,207
2020," 新店區"," 男",1573,868,220,128,86,9,39,6,14,4,0,2,78,1,4,0,0,0,114
2020," 新店區"," 女",2004,1054,307,167,129,15,49,17,33,5,0,6,110,6,13,0,0,0,93
2020," 樹林區"," 計",6254,4505,285,411,467,27,125,8,64,4,5,91,139,2,29,0,0,0,92
2020," 樹林區"," 男",3048,2246,108,190,207,14,66,3,36,2,2,49,68,1,16,0,0,0,40
2020," 樹林區"," 女",3206,2259,177,221,260,13,59,5,28,2,3,42,71,1,13,0,0,0,52
2020," 鶯歌區"," 計",2968,1782,239,206,356,41,65,10,33,1,0,12,155,2,20,0,0,0,46
2020," 鶯歌區"," 男",1403,849,111,105,162,21,37,4,9,1,0,7,59,1,10,0,0,0,27
2020," 鶯歌區"," 女",1565,933,128,101,194,20,28,6,24,0,0,5,96,1,10,0,0,0,19
2020," 三峽區"," 計",3095,2138,284,243,140,15,60,12,33,8,0,15,77,4,4,6,0,0,56
2020," 三峽區"," 男",1510,1088,109,101,66,8,32,6,15,2,0,10,33,2,2,3,0,0,33
2020," 三峽區"," 女",1585,1050,175,142,74,7,28,6,18,6,0,5,44,2,2,3,0,0,23
2020," 淡水區"," 計",2177,1080,221,206,335,17,46,8,16,5,4,21,142,0,14,0,0,0,62
2020," 淡水區"," 男",986,494,90,95,164,8,18,4,6,1,1,9,66,0,5,0,0,0,25
2020," 淡水區"," 女",1191,586,131,111,171,9,28,4,10,4,3,12,76,0,9,0,0,0,37
2020," 汐止區"," 計",4498,3462,235,194,175,11,79,22,21,5,3,25,92,3,22,0,0,0,149
2020," 汐止區"," 男",2163,1715,94,82,82,4,39,11,10,2,1,11,34,3,7,0,0,0,68
2020," 汐止區"," 女",2335,1747,141,112,93,7,40,11,11,3,2,14,58,0,15,0,0,0,81
2020," 瑞芳區"," 計",1247,1072,33,24,16,1,15,0,1,1,0,2,17,0,1,0,0,0,64
2020," 瑞芳區"," 男",643,566,15,8,5,1,2,0,1,1,0,1,7,0,1,0,0,0,35
2020," 瑞芳區"," 女",604,506,18,16,11,0,13,0,0,0,0,1,10,0,0,0,0,0,29
2020," 土城區"," 計",4191,2873,343,287,224,28,59,21,28,4,2,23,104,6,17,0,0,0,172
2020," 土城區"," 男",1997,1397,146,145,95,7,25,10,10,3,0,8,44,6,5,0,0,0,96
2020," 土城區"," 女",2194,1476,197,142,129,21,34,11,18,1,2,15,60,0,12,0,0,0,76
2020," 蘆洲區"," 計",2130,1316,206,195,101,11,78,7,21,5,2,6,91,4,10,0,0,0,77
2020," 蘆洲區"," 男",974,598,98,99,49,4,43,2,9,3,1,1,33,3,1,0,0,0,30
2020," 蘆洲區"," 女",1156,718,108,96,52,7,35,5,12,2,1,5,58,1,9,0,0,0,47
2020," 五股區"," 計",1948,1066,162,244,142,92,45,4,15,3,0,7,123,0,3,0,0,0,42
2020," 五股區"," 男",907,520,70,110,67,40,24,3,6,0,0,4,44,0,1,0,0,0,18
2020," 五股區"," 女",1041,546,92,134,75,52,21,1,9,3,0,3,79,0,2,0,0,0,24
2020," 泰山區"," 計",1300,709,136,148,72,51,46,4,18,1,1,0,69,0,17,3,0,0,25
2020," 泰山區"," 男",615,344,60,75,34,22,22,1,8,0,1,0,27,0,11,3,0,0,7
2020," 泰山區"," 女",685,365,76,73,38,29,24,3,10,1,0,0,42,0,6,0,0,0,18
2020," 林口區"," 計",2375,1525,225,220,175,42,21,8,25,2,0,7,54,0,12,0,0,0,59
2020," 林口區"," 男",1077,735,73,96,77,19,9,2,8,0,0,1,23,0,5,0,0,0,29
2020," 林口區"," 女",1298,790,152,124,98,23,12,6,17,2,0,6,31,0,7,0,0,0,30
2020," 深坑區"," 計",229,133,24,23,14,3,2,4,6,0,0,0,13,0,3,0,0,0,4
2020," 深坑區"," 男",104,58,12,12,7,2,0,1,2,0,0,0,6,0,2,0,0,0,2
2020," 深坑區"," 女",125,75,12,11,7,1,2,3,4,0,0,0,7,0,1,0,0,0,2
2020," 石碇區"," 計",38,14,11,7,1,0,1,0,0,0,1,0,3,0,0,0,0,0,0
2020," 石碇區"," 男",15,3,4,5,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
2020," 石碇區"," 女",23,11,7,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2020," 坪林區"," 計",17,6,1,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2020," 坪林區"," 男",8,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2020," 坪林區"," 女",9,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020," 三芝區"," 計",363,176,42,92,25,4,14,0,1,0,0,1,6,0,2,0,0,0,0
2020," 三芝區"," 男",167,84,16,42,13,2,6,0,0,0,0,0,4,0,0,0,0,0,0
2020," 三芝區"," 女",196,92,26,50,12,2,8,0,1,0,0,1,2,0,2,0,0,0,0
2020," 石門區"," 計",52,13,12,2,9,2,7,0,3,0,0,0,3,0,0,0,0,0,1
2020," 石門區"," 男",17,7,2,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2020," 石門區"," 女",35,6,10,2,4,2,5,0,3,0,0,0,3,0,0,0,0,0,0
2020," 八里區"," 計",950,528,75,115,89,8,22,3,5,5,3,5,43,2,9,0,0,0,38
2020," 八里區"," 男",454,253,36,60,35,2,9,2,1,3,2,4,19,2,5,0,0,0,21
2020," 八里區"," 女",496,275,39,55,54,6,13,1,4,2,1,1,24,0,4,0,0,0,17
2020," 平溪區"," 計",22,14,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020," 平溪區"," 男",4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020," 平溪區"," 女",18,11,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020," 雙溪區"," 計",27,20,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
2020," 雙溪區"," 男",8,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020," 雙溪區"," 女",19,13,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
2020," 貢寮區"," 計",90,42,15,9,14,0,2,2,0,0,0,1,1,0,0,0,0,0,4
2020," 貢寮區"," 男",34,17,5,2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2020," 貢寮區"," 女",56,25,10,7,6,0,2,1,0,0,0,1,1,0,0,0,0,0,3
2020," 金山區"," 計",127,60,17,27,5,0,7,0,0,0,0,1,7,0,0,2,0,0,1
2020," 金山區"," 男",46,19,4,13,1,0,2,0,0,0,0,0,5,0,0,1,0,0,1
2020," 金山區"," 女",81,41,13,14,4,0,5,0,0,0,0,1,2,0,0,1,0,0,0
2020," 萬里區"," 計",299,234,18,15,7,4,1,0,1,1,0,0,17,0,0,0,0,0,1
2020," 萬里區"," 男",139,119,5,6,3,2,0,0,0,0,0,0,4,0,0,0,0,0,0
2020," 萬里區"," 女",160,115,13,9,4,2,1,0,1,1,0,0,13,0,0,0,0,0,1
2020," 烏來區"," 計",2935,141,2653,27,39,7,8,11,4,1,0,1,34,0,1,0,0,0,8
2020," 烏來區"," 男",1430,64,1302,11,18,2,3,4,2,0,0,1,17,0,0,0,0,0,6
2020," 烏來區"," 女",1505,77,1351,16,21,5,5,7,2,1,0,0,17,0,1,0,0,0,2
2021," 新北市"," 計",57717,34013,7792,4684,3823,566,1403,236,567,88,52,300,2233,58,345,15,0,0,1542
2021," 新北市"," 男",26680,16175,3398,2116,1740,247,628,90,227,37,24,141,941,38,144,8,0,0,726
2021," 新北市"," 女",31037,17838,4394,2568,2083,319,775,146,340,51,28,159,1292,20,201,7,0,0,816
2021," 板橋區"," 計",4443,2530,517,358,295,27,161,25,42,10,4,30,179,8,52,0,0,0,205
2021," 板橋區"," 男",1904,1099,192,158,140,12,74,12,18,5,0,16,66,4,18,0,0,0,90
2021," 板橋區"," 女",2539,1431,325,200,155,15,87,13,24,5,4,14,113,4,34,0,0,0,115
2021," 三重區"," 計",2545,1313,313,296,239,45,71,13,28,7,9,4,135,10,10,0,0,0,52
